PB030,HB030,RB050,AGE,RB090,RB220,RB230,RB240,RL010,RL020,RL030,RL040,RL050,RL060,PB190,PB200,PE010,PE020,PE030,PE040,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PL015,PL020,PL025,PL031,PL040,PL051,PL060,PL073,PL074,PL075,PL076,PL080,PL085,PL086,PL087,PL088,PL089,PL090,PL100,PL111,PL120,PL190,PL200,PL130,PL140,PL150,PY010G,PY010N,PY020G,PY021G,PY030G,PY035G,PY050G,PY050N,PY080G,PY090G,PY090N,PY100G,PY110G,PY120G,PY120N,PY130G,PY140G,PD020,PD030,PD050,PD060,PD070,PD080,AP,SL,M_K
3015370004,30153700,128.91804,30,1,3015370001,3015370002,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,2007,450,\N,2,3,\N,\N,\N,\N,\N,\N,\N,1,3,75,40,12,0,0,0,0,0,0,0,0,0,0,\N,31,\N,20,10,13,1,2,16939.92,12663.88,0,0,4940.23,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,5,5,1
3015370005,30153700,128.91804,30,1,3015370001,3015370002,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,2007,450,\N,2,3,\N,\N,\N,\N,\N,\N,\N,1,3,43,40,12,0,0,0,0,0,0,0,0,0,0,\N,31,\N,20,10,13,1,2,10626.43,8256.29,0,0,3075.86,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,5,5,1
3015390001,30153900,109.3398,43,2,\N,\N,3015390002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1996,300,2,2,3,\N,\N,\N,\N,\N,\N,\N,1,3,52,40,12,0,0,0,0,0,0,0,0,0,0,\N,47,\N,19,\N,13,1,2,3278.44,2930.79,0,0,1595.38,0,0,0,0,3101.02,2734.46,0,0,211.39,176.76,0,0,1,1,1,2,2,1,5,5,1
3015390002,30153900,109.3398,45,1,\N,\N,3015390001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1994,300,\N,2,3,\N,\N,\N,\N,\N,\N,\N,1,3,71,40,12,0,0,0,0,0,0,0,0,0,0,\N,41,\N,19,\N,13,1,2,7832.7,6350.27,0,0,2442.25,0,0,0,0,0,0,0,0,257.71,214.39,0,0,1,1,1,2,2,1,5,5,1
3015410003,30154100,53.26382,71,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1968,400,3,1,2,2,\N,1,1,1,\N,\N,7,3,53,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,23,46,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,3671.76,269.52,0,0,0,0,1,1,2,2,2,2,5,5,1
3015420001,30154200,185.0955,80,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1949,100,3,1,2,2,\N,\N,\N,1,\N,\N,7,3,92,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,20,33,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,3866.88,1010.18,0,0,0,0,2,1,2,2,1,2,5,5,1
3015440001,30154400,179.48091,79,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1958,300,3,1,2,2,\N,\N,\N,1,\N,\N,7,3,44,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,40,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,4060.32,269.52,0,0,0,0,3,1,1,3,1,3,5,5,1
3015450001,30154500,45.08389,71,2,\N,\N,3015450002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1965,300,\N,2,3,2,\N,2,\N,1,\N,\N,7,3,31,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,40,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,3767.28,0,0,0,0,0,1,1,1,1,1,1,5,5,1
3015450002,30154500,45.08389,74,1,\N,\N,3015450001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1962,300,4,1,2,2,\N,\N,\N,1,\N,\N,7,3,72,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,22,43,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,5158.8,0,0,0,0,0,1,1,1,1,1,1,5,5,1
3015460001,30154600,255.58314,78,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1963,400,4,1,2,2,\N,\N,\N,1,\N,\N,7,3,43,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,22,32,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,4335.48,269.52,0,0,0,0,2,1,2,2,2,2,10,6,1
3015510001,30155100,119.48539,70,1,\N,\N,3015510002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1970,400,3,2,3,2,\N,\N,\N,1,\N,\N,7,3,21,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,21,37,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,4902,0,0,0,0,0,1,1,1,3,1,1,10,6,1
3015510002,30155100,119.48539,64,2,\N,\N,3015510001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1976,400,\N,2,3,\N,\N,\N,\N,1,\N,\N,7,3,43,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,19,43,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,4741.8,0,0,0,0,0,1,1,1,3,1,1,10,6,1
3015530001,30155300,91.33761,57,1,\N,\N,3015530002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1979,300,4,1,2,2,\N,\N,\N,1,2,\N,8,3,75,\N,0,0,0,0,0,0,12,0,0,0,0,\N,\N,\N,19,29,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752.14,0,2,1,2,2,2,2,10,6,1
3015530002,30155300,91.33761,57,2,\N,\N,3015530001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1975,100,\N,1,3,2,\N,2,\N,\N,\N,\N,1,3,91,40,12,0,0,0,0,0,0,0,0,0,0,\N,81,\N,18,28,15,1,2,5184.41,4800,0,0,1026.22,0,0,0,0,15.01,15.01,0,0,0,0,0,0,1,1,2,2,2,2,10,6,1
3015540001,30155400,104.81853,61,1,\N,\N,3015540002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1979,600,\N,2,2,2,\N,2,\N,\N,\N,\N,1,3,14,40,12,0,0,0,0,0,0,0,0,0,0,\N,47,\N,20,32,3,1,2,0,0,0,0,0,0,5006.5,3945.6,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,10,6,1
3015540002,30155400,104.81853,62,2,\N,\N,3015540001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1985,400,3,2,2,2,\N,2,\N,\N,\N,\N,3,2,14,40,0,0,12,0,0,0,0,0,0,0,0,\N,47,\N,20,33,2,\N,\N,190,172.9,0,0,59.24,0,0,0,0,0,0,815.44,0,0,0,0,0,1,1,1,3,1,1,10,6,1
3015540003,30155400,104.81853,39,2,3015540001,3015540002,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,2003,600,\N,2,2,2,\N,\N,\N,2,2,\N,8,\N,\N,\N,0,0,0,0,0,0,12,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0,0,0,0,350,332.5,0,0,0,0,0,0,0,2806.44,0,3,3,3,3,1,1,10,6,1
3015590002,30155900,124.06312,63,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1978,700,4,1,2,2,\N,\N,\N,1,\N,\N,7,3,21,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,23,39,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,3751.92,269.52,0,0,0,0,1,1,1,2,1,1,10,6,1
3015750001,30157500,438.96838,33,2,\N,\N,3015750002,\N,\N,\N,\N,\N,\N,2,1,2,\N,2007,600,2,2,3,2,\N,\N,\N,\N,\N,\N,1,3,54,40,12,0,0,0,0,0,0,0,0,0,0,\N,84,\N,22,12,12,1,2,11627.34,9010.88,0,0,3625.4,0,0,0,0,0,0,0,0,2542.47,2008.54,0,0,1,1,1,1,1,1,10,6,1
3015750002,30157500,438.96838,29,1,\N,\N,3015750001,\N,\N,\N,\N,\N,\N,2,1,2,\N,2013,600,\N,2,3,\N,\N,\N,\N,\N,\N,\N,1,3,54,40,12,0,0,0,0,0,0,0,0,0,0,\N,84,\N,23,6,11,1,2,17063.42,13869.06,0,0,2475.59,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10,6,1
3015750003,30157500,438.96838,5,2,3015750002,3015750001,\N,30,\N,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10,6,1
3015760001,30157600,91.87697,53,2,\N,\N,3015760002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1985,400,3,2,3,\N,\N,\N,\N,1,1,1,5,3,81,\N,0,0,0,0,12,0,0,0,0,0,0,\N,\N,\N,18,25,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,2,10,6,1
3015760002,30157600,91.87697,55,1,\N,3015760003,3015760001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1981,300,\N,2,3,\N,\N,\N,\N,\N,\N,\N,1,3,83,40,12,0,0,0,0,0,0,0,0,0,0,\N,70,\N,18,35,12,1,2,6469.4,5136.51,0,0,2287.49,0,0,0,0,999.71,999.71,0,0,0,0,0,0,1,1,1,3,1,3,10,6,1
3015760003,30157600,91.87697,89,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,\N,0,\N,1,2,2,\N,\N,\N,1,\N,\N,7,3,75,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,36,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,2916.36,269.52,0,0,0,0,2,1,3,3,3,3,10,6,1
3015770002,30157700,136.00493,84,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1963,400,3,1,3,2,\N,2,\N,1,\N,\N,7,3,12,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,40,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,3723.96,269.52,0,0,0,0,2,1,1,3,1,3,10,6,1
3015780002,30157800,127.86035,54,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,1982,300,4,1,2,2,\N,\N,\N,1,2,\N,5,3,93,\N,5,0,0,0,7,0,0,0,0,0,0,\N,\N,\N,18,12,\N,1,2,2123.4,2000,0,0,392.68,0,0,0,0,727.32,715.45,0,0,437.07,357.35,0,0,2,1,2,2,2,2,10,6,1
3015790001,30157900,83.50326,51,1,\N,\N,3015790002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1991,600,\N,1,2,\N,\N,\N,\N,\N,\N,\N,1,3,12,40,12,0,0,0,0,0,0,0,0,0,0,\N,41,\N,23,\N,13,1,2,7283.98,5468.73,0,0,2146.46,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10,6,1
3015790002,30157900,83.50326,49,2,\N,\N,3015790001,\N,\N,\N,\N,\N,\N,2,1,2,\N,2005,600,1,2,3,\N,\N,\N,\N,\N,\N,\N,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,6,68,\N,20,\N,12,1,2,6430.18,4799.77,1020,0,1886.12,0,3058.77,2600,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10,6,1
3015810001,30158100,143.20553,72,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1964,300,\N,1,3,2,\N,\N,\N,1,\N,\N,7,3,75,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,41,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,3238.92,0,0,0,0,0,2,1,1,3,1,3,10,6,1
3015810002,30158100,143.20553,41,1,3015810001,\N,3015810003,\N,\N,\N,\N,\N,\N,3,2,2,\N,1996,300,\N,2,3,\N,\N,\N,\N,\N,\N,\N,1,3,75,40,12,0,0,0,0,0,0,0,0,0,0,\N,31,\N,18,19,13,1,2,10199.15,8018.23,0,0,3199.87,0,0,0,0,0,0,0,0,372.12,299.51,0,0,1,1,1,3,1,1,10,6,1
3015810003,30158100,143.20553,45,2,\N,\N,3015810002,\N,\N,\N,\N,\N,\N,3,2,2,\N,1992,300,2,2,3,2,\N,2,\N,\N,\N,\N,1,3,52,40,12,0,0,0,0,0,0,0,0,0,0,\N,47,\N,18,22,13,1,2,11026.1,8589.44,0,0,3542.95,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,10,6,1
3015820001,30158200,204.29917,54,1,\N,\N,3015820002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1994,400,\N,1,2,2,\N,\N,\N,1,1,1,8,3,93,\N,0,0,0,0,0,0,12,0,0,0,0,\N,\N,\N,16,23,\N,1,2,2475.23,2400,0,0,213.24,0,0,0,0,195.96,195.96,0,0,0,0,972.96,0,2,1,3,3,2,1,10,6,1
3015820002,30158200,204.29917,54,2,\N,\N,3015820001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1983,400,3,1,2,2,\N,\N,\N,1,1,1,8,3,93,\N,0,0,0,0,0,0,12,0,0,0,0,\N,\N,\N,19,10,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.59,0,2,1,2,3,2,1,10,6,1
3015820003,30158200,204.29917,14,2,3015820001,3015820002,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10,6,1
3015840001,30158400,108.19746,56,1,\N,\N,3015840002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1984,600,\N,2,3,\N,\N,\N,\N,\N,\N,\N,1,3,71,40,12,0,0,0,0,0,0,0,0,0,0,\N,43,\N,21,23,13,1,2,4537.94,3549.82,0,0,1414.93,0,0,0,0,0,0,0,0,844.38,677.55,0,0,1,1,1,3,1,1,10,6,1
3015840002,30158400,108.19746,56,2,\N,\N,3015840001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1986,600,2,2,3,2,\N,2,\N,\N,\N,\N,1,3,23,32,12,0,0,0,0,0,0,0,0,0,0,\N,85,\N,23,25,12,1,2,6455.63,5390.68,0,0,1977.8,0,753.06,493.69,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,10,6,1
3015850002,30158500,91.31314,58,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,3,2,\N,1982,600,3,2,3,\N,\N,\N,\N,\N,\N,\N,1,3,51,40,12,0,0,0,0,0,0,0,0,0,0,\N,86,\N,21,7,11,1,2,273.78,249.14,0,0,85.36,0,0,0,0,1805.33,1805.33,0,0,0,0,0,0,1,1,1,3,1,1,10,6,1
3015860001,30158600,152.31351,63,1,\N,\N,3015860002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1977,700,\N,1,2,\N,\N,\N,\N,1,\N,\N,7,3,33,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,\N,\N,\N,1,1,0,0,0,0,0,0,0,0,0,0,0,6763.03,0,0,0,0,0,1,1,2,2,2,3,10,6,1
3015860002,30158600,152.31351,59,2,\N,\N,3015860001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1977,400,5,1,1,\N,\N,\N,\N,1,2,\N,7,3,52,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,15,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2393.64,0,1,1,2,2,2,2,10,6,1
3015890001,30158900,138.98852,66,1,\N,\N,3015890002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1971,400,\N,1,3,2,\N,\N,\N,1,\N,\N,7,3,92,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,21,14,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,2808.84,0,0,0,0,0,2,1,3,3,3,1,10,6,1
3015890002,30158900,138.98852,66,2,\N,\N,3015890001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1970,400,3,1,2,2,\N,2,\N,1,\N,\N,7,3,24,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,45,\N,1,2,248.43,188.81,0,0,77.46,0,0,0,0,0,0,5512.68,0,0,0,0,0,2,1,2,3,3,1,10,6,1
3015890003,30158901,143.67564,37,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,2000,300,3,1,3,2,\N,\N,\N,\N,\N,\N,1,3,96,40,1,0,0,0,11,0,0,0,0,0,0,\N,38,\N,22,6,12,1,2,518.97,500,0,0,65.72,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,10,7,2
3015900001,30159000,80.64764,70,1,\N,\N,3015900002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1981,800,4,1,2,2,\N,\N,\N,\N,\N,\N,2,3,14,20,0,12,0,0,0,0,0,0,0,0,0,\N,47,2,17,52,1,1,2,19690.9,14965.08,0,0,6139.62,0,0,0,0,0,0,8244.72,0,0,0,0,0,1,1,1,3,1,1,10,6,1
3015900002,30159000,80.64764,67,2,\N,\N,3015900001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1977,600,\N,1,2,2,\N,\N,\N,1,\N,\N,7,3,11,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,19,34,\N,1,1,0,0,0,0,0,0,0,0,0,0,0,3797.16,0,0,0,0,0,1,1,1,3,1,1,10,6,1
3015910001,30159100,87.84622,59,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,3,2,\N,1983,600,\N,\N,3,\N,\N,\N,\N,\N,\N,\N,1,3,54,48,12,0,0,0,0,0,0,0,0,0,0,\N,80,\N,23,30,12,1,2,5952.38,5045,0,0,1865.93,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,1,10,6,1
3015980001,30159800,295.54991,41,1,\N,3015980002,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1998,300,\N,2,2,2,\N,\N,\N,1,1,1,5,3,83,\N,0,3,0,0,9,0,0,0,0,0,0,\N,\N,\N,20,15,\N,1,2,0,0,0,0,0,0,0,0,0,5.44,5.44,0,0,0,0,0,0,2,2,2,2,2,2,10,6,1
3015980002,30159800,295.54991,66,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1971,400,4,2,2,2,\N,\N,\N,\N,\N,\N,7,3,91,30,0,0,0,0,0,12,0,0,0,0,0,\N,96,\N,20,32,14,1,2,3709.18,3367.79,0,0,1182.72,0,0,0,0,0,0,3421.08,269.52,0,0,0,0,2,3,3,3,3,3,10,6,1
3015990001,30159900,124.8792,81,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,1955,200,3,1,2,2,\N,\N,\N,1,\N,\N,7,3,61,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,37,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,3016.92,0,0,0,0,0,2,1,2,3,1,3,10,6,1
3016030001,30160300,147.47774,55,1,\N,\N,3016030002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1981,300,\N,2,3,2,\N,2,\N,\N,\N,\N,1,3,83,45,12,0,0,0,0,0,0,0,0,0,0,\N,49,\N,18,33,11,1,2,5764.22,4586.55,0,0,1889.55,0,0,0,0,0,0,0,0,1158.75,928.29,1815.07,0,1,1,1,3,1,1,10,6,1
3016030002,30160300,147.47774,51,2,\N,\N,3016030001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1985,300,3,2,3,2,\N,2,\N,1,1,1,5,2,61,\N,12,0,0,0,0,0,0,0,0,0,0,\N,\N,\N,18,25,\N,\N,\N,1827.06,1652.62,0,0,569.68,0,0,0,0,1679.03,1679.03,0,0,46.95,43.7,0,0,2,1,1,2,1,1,10,6,1
3016090001,30160900,247.86823,82,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,\N,100,4,1,1,1,6,\N,\N,1,\N,\N,7,3,51,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,30,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,3914.4,269.52,0,0,0,0,2,1,1,2,1,3,10,6,1
3016100001,30161000,258.31063,75,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1957,100,4,1,2,2,\N,2,\N,1,\N,\N,7,3,71,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,17,25,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,2340.48,269.52,0,0,0,0,2,1,2,2,2,3,10,6,1
3016160001,30161600,90.84989,91,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1950,200,\N,1,1,2,\N,\N,\N,1,\N,\N,7,3,93,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,36,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,3296.04,269.52,0,0,0,0,3,1,3,3,3,3,10,6,1
3016160002,30161600,90.84989,61,1,3016160001,\N,\N,\N,\N,\N,\N,\N,\N,3,3,2,\N,1976,400,2,2,3,\N,\N,\N,\N,1,1,1,5,3,72,\N,6,0,0,0,6,0,0,0,0,0,0,\N,\N,\N,19,21,\N,1,1,2168.93,2100,0,0,229.54,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,3,3,10,6,1
3016170001,30161700,91.51418,69,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1968,400,3,1,2,2,\N,2,\N,1,\N,\N,7,3,43,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,37,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,3224.52,269.52,0,0,0,0,1,1,1,2,1,3,10,6,1
3016180002,30161800,181.15024,55,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,1987,400,3,1,2,2,\N,2,\N,\N,\N,\N,1,3,75,40,12,0,0,0,0,0,0,0,0,0,0,\N,16,\N,22,32,13,1,2,10500.39,7815.71,0,0,3444.02,0,0,0,0,0,0,0,0,1316.11,1047.56,0,0,1,1,3,3,1,3,10,6,1
3016240002,30162400,86.35852,71,1,\N,\N,3016240004,\N,\N,\N,\N,\N,\N,2,1,2,\N,1966,300,\N,1,2,2,\N,\N,\N,1,\N,\N,7,3,72,\N,0,0,0,0,0,10,2,0,0,0,0,\N,\N,\N,18,45,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,3501.6,0,0,0,0,0,1,1,3,3,1,3,10,6,1
3016240004,30162400,86.35852,71,2,\N,\N,3016240002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1969,400,2,2,3,\N,\N,\N,\N,\N,\N,\N,1,3,24,30,12,0,0,0,0,0,0,0,0,0,0,20,69,\N,20,44,6,1,2,16849.94,15720,0,0,1427.16,0,0,0,0,0,0,7149.64,0,0,0,0,0,1,1,3,3,1,1,10,6,1
3016240005,30162400,86.35852,44,1,3016240002,3016240004,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,1991,200,2,2,2,2,\N,2,\N,\N,\N,\N,1,3,75,40,12,0,0,0,0,0,0,0,0,0,0,\N,31,\N,18,26,13,1,2,7195.33,6600,0,0,776.44,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,10,6,1
3016280001,30162800,267.21426,75,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,5,3,2,\N,1965,600,3,1,3,\N,\N,\N,\N,1,\N,\N,7,3,23,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,22,38,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,3908.76,0,0,0,0,0,1,1,1,3,1,2,10,6,1
3016290001,30162900,27.88565,54,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,\N,0,\N,1,1,2,\N,\N,\N,2,2,\N,8,\N,\N,\N,0,0,0,0,0,0,12,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,0,2469.6,0,0,4428,0,1,1,3,3,3,3,10,6,1
3016290002,30162900,27.88565,74,1,\N,\N,3016290004,\N,\N,\N,\N,\N,\N,2,1,2,\N,1961,200,\N,1,3,2,\N,\N,\N,1,\N,\N,7,3,62,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,16,44,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,4241.52,0,0,0,0,0,1,1,2,2,2,3,10,6,1
3016290004,30162900,27.88565,68,2,\N,\N,3016290002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1990,300,3,1,3,2,\N,2,\N,1,\N,\N,7,3,91,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,17,42,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,3550.68,0,0,0,0,0,1,1,2,2,2,3,10,6,1
3016300001,30163000,141.46573,84,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,\N,0,4,1,2,2,\N,\N,\N,1,\N,\N,7,3,61,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,39,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,5868.5,0,0,0,0,0,2,1,3,3,1,3,10,6,1
3016300002,30163000,141.46573,71,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1966,300,\N,1,2,2,\N,\N,\N,1,\N,\N,7,3,75,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,39,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,6514.92,0,0,0,0,0,2,1,3,3,3,3,10,6,1
3016310001,30163100,117.94025,61,2,\N,\N,\N,\N,\N,\N,\N,\N,\N,4,3,2,\N,1975,400,4,1,2,2,\N,\N,\N,\N,\N,\N,1,3,43,40,12,0,0,0,0,0,0,0,0,0,0,6,38,\N,18,43,12,1,2,10079.27,7929.77,0,0,3081.61,0,526.25,526.25,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,10,6,1
3016310004,30163100,117.94025,26,1,\N,3016310001,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,2014,450,\N,2,\N,\N,\N,\N,\N,\N,\N,\N,1,3,33,40,12,0,0,0,0,0,0,0,0,0,0,\N,84,\N,20,6,13,1,2,10152.17,7998.22,0,0,3165.45,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,10,6,1
3016320002,30163200,50.09221,85,1,\N,\N,3016320004,\N,\N,\N,\N,\N,\N,2,1,2,\N,1964,300,\N,1,1,1,6,\N,\N,1,\N,\N,7,3,24,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,17,40,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,5783.18,0,0,0,0,0,1,1,1,3,1,3,10,6,1
3016320004,30163200,50.09221,77,2,\N,\N,3016320002,\N,\N,\N,\N,\N,\N,2,1,2,\N,\N,600,4,1,2,\N,\N,\N,\N,1,\N,\N,7,3,26,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,40,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,3767.54,0,0,0,0,0,1,1,1,3,1,3,10,6,1
