PB030,HB030,RB050,AGE,RB090,RB220,RB230,RB240,RL010,RL020,RL030,RL040,RL050,RL060,PB190,PB200,PE010,PE020,PE030,PE040,PH010,PH020,PH030,PH040,PH050,PH060,PH070,PL015,PL020,PL025,PL031,PL040,PL051,PL060,PL073,PL074,PL075,PL076,PL080,PL085,PL086,PL087,PL088,PL089,PL090,PL100,PL111,PL120,PL190,PL200,PL130,PL140,PL150,PY010G,PY010N,PY020G,PY021G,PY030G,PY035G,PY050G,PY050N,PY080G,PY090G,PY090N,PY100G,PY110G,PY120G,PY120N,PY130G,PY140G,AP,SL,M_K
4044840002,40448400,50.05146,55,1,\N,\N,4044840001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1978,400,\N,2,3,2,\N,2,\N,1,2,\N,5,3,96,\N,0,0,0,0,12,0,0,0,0,0,0,\N,\N,\N,19,20,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
4044850001,40448500,124.52844,56,1,\N,\N,4044850003,\N,\N,\N,\N,\N,\N,2,1,2,\N,1978,600,\N,1,3,2,\N,2,\N,1,2,\N,10,3,34,\N,4,0,0,0,0,0,0,0,0,8,0,\N,\N,\N,24,31,\N,1,2,3519.3,2681.54,0,0,1090.28,0,0,0,0,5947.28,5947.28,0,0,0,0,0,0,3,3,1
4044850002,40448500,124.52844,30,2,4044850001,4044850003,\N,\N,\N,\N,\N,\N,\N,1,3,2,\N,2014,700,\N,2,3,2,\N,2,\N,\N,\N,\N,1,3,33,40,12,0,0,0,0,0,0,0,0,0,0,\N,85,\N,23,7,13,1,1,9124.54,7296,0,0,2521.83,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
4044850003,40448500,124.52844,57,2,\N,\N,4044850001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1982,600,3,1,3,2,\N,2,\N,\N,\N,\N,1,3,91,40,12,0,0,0,0,0,0,0,0,0,0,\N,86,\N,20,37,2,1,2,4323.37,3600,0,0,1250.87,0,0,0,0,0,0,0,0,98.01,80.57,0,0,3,3,1
4044880001,40448800,36.99524,61,1,\N,\N,4044880002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1971,300,3,2,3,2,\N,2,\N,\N,\N,\N,1,3,72,40,12,0,0,0,0,0,0,0,0,0,0,\N,33,\N,18,43,10,1,2,4126.78,3600,0,0,1063.59,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
4044880002,40448800,36.99524,53,2,\N,\N,4044880001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1980,400,3,2,3,2,\N,2,\N,\N,\N,\N,1,3,52,50,12,0,0,0,0,0,0,0,0,0,0,\N,47,\N,20,32,13,1,2,4685.69,3960,0,0,1243.83,0,0,0,0,0,0,0,0,500.74,395.59,0,0,3,3,1
4044900001,40449000,58.10594,68,1,\N,\N,4044900002,\N,\N,\N,\N,\N,\N,2,1,2,\N,1966,300,3,2,3,2,\N,2,\N,1,\N,\N,7,3,31,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,40,\N,1,2,5098.92,4109.15,0,0,1579.65,0,0,0,0,0,0,5204.2,0,0,0,0,0,3,3,1
4044900002,40449000,58.10594,67,2,\N,\N,4044900001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1962,200,4,1,2,2,\N,2,\N,2,\N,\N,7,\N,\N,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,\N,0,0,0,0,0,0,0,0,0,0,0,1738.94,0,0,0,0,0,3,3,1
4044910001,40449100,29.87914,70,1,\N,\N,4044910004,\N,\N,\N,\N,\N,\N,2,1,2,\N,1960,200,\N,2,3,1,7,2,\N,1,\N,\N,7,3,93,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,39,\N,1,2,0,0,0,0,0,0,0,0,0,0,0,3825.03,0,0,0,0,0,3,3,1
4044910002,40449100,29.87914,8,2,\N,4044910003,\N,\N,25,0,0,0,20,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3,3,1
4044910003,40449100,29.87914,37,2,4044910001,4044910004,\N,\N,\N,\N,\N,\N,\N,3,3,2,\N,2000,600,3,2,3,2,\N,2,\N,\N,\N,\N,1,3,24,40,12,0,0,0,0,0,0,0,0,0,0,\N,46,\N,23,15,8,1,2,6223.13,4987.33,0,0,1988.2,0,0,0,0,0,0,0,0,30.27,26.01,0,0,3,3,1
4044910004,40449100,29.87914,72,2,\N,\N,4044910001,\N,\N,\N,\N,\N,\N,2,1,2,\N,1960,300,\N,2,3,2,\N,2,\N,1,\N,\N,7,3,32,\N,0,0,0,0,0,12,0,0,0,0,0,\N,\N,\N,18,39,\N,1,1,0,0,0,0,0,0,0,0,0,0,0,2717.15,0,0,0,0,0,3,3,1
